that	include	hashbrowns
children	have	snack
hand	paint	urn
that	include	corn
pole	have	clock
table	have	flowers
boy	ride	bike
children	enjoy	meal
vase	have	rose
that	eat	food
woman	lick	lips
woman	catch	guard
woman	eat	meal
girls	hold	bear
vase	have	flowers
teddy	bear	one
one	wear	shirt
girls	cook	asparagus
girls	cook	beans
bears	lay	side
diners	enjoy	beverages
that	include	shrimp
downward	angle	picture
styrofoam	flip	container
that	have	flowers
child	hold	bowl
woman	sit	table
plate	fry	eggs
men	enjoy	wine
box	contain	breakfast
that	hold	animal
bowl	have	soup
she	make	cigars
women	have	glass
group	gather	glass
they	hold	glasses
who	hold	glasses
that	have	plate
pizza	have	plates
plate	have	bowls
table	have	burners
people	eat	meal
shelf	hold	vases
unit	have	cups
lunch	include	drink
men	eat	breakfast
group	share	meal
that	have	flowers
man	pour	glass
man	pour	types
that	pour	glass
he	have	food
that	have	hand
person	hold	dryer
woman	hold	dryer
bear	sit	side
group	read	menu
bear	share	picture
that	have	ribbon
people	hold	glasses
hands	toast	glasses
that	hold	glasses
that	have	food
that	have	bowl
